bin_end,rows,step_min,step_max,code_accuracy,code_mean_absolute_bin_error,code_mean_squared_bin_error,code_off_by_one_accuracy,code_ordinal_loss,code_prediction_entropy,code_prediction_high_boundary_fraction,code_prediction_low_boundary_fraction,code_target_high_boundary_fraction,code_target_low_boundary_fraction,code_valid_count,committed_logical_index,cuda_peak_gib,diagnostic_old_behavioral,diagnostic_old_behavioral_direction,diagnostic_old_behavioral_operator,diagnostic_old_behavioral_operator_actual,diagnostic_old_behavioral_scale,diagnostic_old_direction_contrastive_diagonal_minus_hardest_negative_mean,diagnostic_old_direction_contrastive_diagonal_similarity_mean,diagnostic_old_direction_contrastive_eligible_fraction,diagnostic_old_direction_contrastive_eligible_samples,diagnostic_old_direction_contrastive_group_count,diagnostic_old_direction_contrastive_group_size_max,diagnostic_old_direction_contrastive_group_size_median,diagnostic_old_direction_contrastive_group_size_min,diagnostic_old_direction_contrastive_loss,diagnostic_old_direction_contrastive_offdiagonal_similarity_mean,diagnostic_old_direction_contrastive_top1_accuracy,diagnostic_old_latent_anticollapse_loss,diagnostic_old_latent_cross_active_fraction,diagnostic_old_latent_cross_std_median,diagnostic_old_latent_cross_std_min,diagnostic_old_latent_cross_std_p10,diagnostic_old_latent_interaction_rms_ratio,diagnostic_old_latent_rms,diagnostic_old_latent_within_active_fraction,diagnostic_old_latent_within_std_median,diagnostic_old_latent_within_std_min,diagnostic_old_latent_within_std_p10,diagnostic_old_legacy_task_loss,diagnostic_old_structural,diagnostic_old_structural_direction,diagnostic_old_structural_reconstruction,diagnostic_old_structural_relational,diagnostic_old_structural_scale,elapsed_seconds,gptq_tokenizer_seconds,grad_norm_pre_clip,hard_decode_raw_nrmse,learning_rate,loss,scale_accuracy,scale_mean_absolute_bin_error,scale_mean_squared_bin_error,scale_off_by_one_accuracy,scale_ordinal_loss,scale_prediction_entropy,scale_prediction_high_boundary_fraction,scale_prediction_low_boundary_fraction,scale_target_high_boundary_fraction,scale_target_low_boundary_fraction,scale_valid_count,step,steps_per_second,teacher_binned_scale_calibration_operator_metric,teacher_binned_scale_heldout_operator_metric,teacher_binned_scale_operator_metric,teacher_binned_scale_raw_nrmse,teacher_continuous_scale_calibration_operator_metric,teacher_continuous_scale_heldout_operator_metric,teacher_continuous_scale_operator_metric,teacher_continuous_scale_raw_nrmse,teacher_scale_binning_relative_error_p50,teacher_scale_binning_relative_error_p99,teacher_scale_log2_max,teacher_scale_log2_min,contrastive_chance_top1,contrastive_top1_advantage,latent_interaction_rms_estimate,scale_loss_fraction,operator_over_teacher_floor,behavioral_direction_alignment,structural_direction_alignment,local_steps_per_second,complete
48000,100,47010,48000,0.17666014283895493,1.875077486038208,5.876455068588257,0.49009859561920166,0.07683777436614037,0.7175278663635254,0.0004894340818282217,0.00020387586118886247,0.007822535932064056,0.006450812099501491,1.0,1520160.0,13.846033573150635,8.64460563659668,0.6467351913452148,0.0,0.02071659080684185,0.8008580505847931,0.28385384380817413,0.29620498418807983,0.65625,21.0,8.0,4.0,2.0,2.0,0.46394242346286774,0.004411978414282203,0.7549999952316284,0.0,0.0,0.4856216311454773,0.2940838485956192,0.3775728791952133,0.4836489409208298,2.9547849893569946,0.0,0.4493752419948578,0.29899492859840393,0.3211583197116852,17.70615005493164,9.254909038543701,0.7353346347808838,0.0,0.0,0.8500979244709015,28639.81083325646,0.02160895592533052,0.03556566685438156,0.9095389544963837,5e-05,0.0781896524131298,0.0871710553765297,4.460870742797852,40.80263137817383,0.2570723742246628,0.0015632027643732727,0.3470110595226288,0.0,0.0,0.0,0.0,1.0,47505.0,1.6587050883205192,0.0012419064296409488,0.001562870224006474,0.001416166836861521,0.162381112575531,0.0011817425256595016,0.0015159480972215533,0.0013690345804207027,0.1620427593588829,0.008158843964338303,0.016137314960360527,-3.1459368467330933,-9.606020450592041,0.39009661835748793,0.37171054043267904,1.4411478217492792,0.020126378632507796,16.453824195762422,0.35326480865478516,0.2646653652191162,1.8857100712860648,True
49000,100,48010,49000,0.1760706901550293,1.864432692527771,5.835561513900757,0.48859067261219025,0.0762718915939331,0.7191866934299469,0.0004743175522889942,0.0001613287313375622,0.007830249611288309,0.0064870554488152266,1.0,1552160.0,13.846033573150635,8.849225997924805,0.6359365284442902,0.0,0.020431246608495712,0.8160567283630371,0.2745623141527176,0.2850944697856903,0.65625,21.0,8.0,4.0,2.0,2.0,0.46297687292099,0.003222764120437205,0.761904776096344,0.0,0.0,0.47843697667121887,0.2751815766096115,0.36741359531879425,0.47869306802749634,2.980585217475891,0.0,0.445648729801178,0.29180675745010376,0.31838126480579376,17.86998462677002,9.151981353759766,0.7354627847671509,0.0,0.0,0.8449538946151733,29195.545629331376,0.02168287429958582,0.03618081286549568,0.9113171994686127,5e-05,0.0777585506439209,0.08532072603702545,4.393092155456543,39.53815841674805,0.2554791569709778,0.0015807619784027338,0.3484021723270416,0.0,0.0,0.0,0.0,1.0,48505.0,1.661383576316581,0.0012431333889253438,0.001572557259351015,0.0014195547555573285,0.16370169818401337,0.001183234271593392,0.00151855091098696,0.0013688827166333795,0.1634061112999916,0.008142244536429644,0.016138439998030663,-3.1457557678222656,-9.646853923797607,0.38095238095238093,0.3809523937248048,1.4325068721445753,0.020054361233567186,16.23424265394262,0.36406347155570984,0.2645372152328491,1.8567646423794015,True
50000,100,49010,50000,0.17564979940652847,1.876639723777771,5.8796586990356445,0.4866390973329544,0.07716922834515572,0.7185068130493164,0.0003187533002346754,7.705785174039192e-05,0.007839107420295477,0.00644363765604794,1.0,1584160.0,13.846033573150635,8.48045825958252,0.6766106486320496,0.0,0.02050577476620674,0.7871076464653015,0.2509758993983269,0.2647903263568878,0.65625,21.0,8.0,4.0,2.0,2.0,0.4848637729883194,0.00272970087826252,0.7727273106575012,0.0,0.0,0.4714566767215729,0.26668502390384674,0.36251646280288696,0.4710184633731842,3.007100224494934,0.0,0.4329812377691269,0.28847692906856537,0.31298504769802094,17.628694534301758,9.24862003326416,0.7607581317424774,0.0,0.0,0.8447540998458862,29751.229516880587,0.021831068210303783,0.034411005675792694,0.9162726104259491,5e-05,0.07888555899262428,0.08203941583633423,4.45931077003479,39.407888412475586,0.2463795617222786,0.0015707231941632926,0.35312989354133606,0.0,0.0,0.0,0.0,1.0,49505.0,1.663964843245937,0.0012403643922880292,0.0015590133261866868,0.0014114006189629436,0.16289020329713821,0.0011872720788232982,0.0015091083478182554,0.0013615847565233707,0.16262933611869812,0.00818057730793953,0.016139309853315353,-3.084856390953064,-9.408111572265625,0.38278388278388276,0.40370372224737094,1.4295409951266258,0.019684335147624528,16.419350059992425,0.32338935136795044,0.23924186825752258,1.8713546190850656,True
51000,100,50010,51000,0.17483512312173843,1.8817375898361206,5.919305324554443,0.4852466583251953,0.07769615948200226,0.7208029925823212,0.0002364648607908748,6.161876808619127e-05,0.00779295340180397,0.00638371822424233,1.0,1616160.0,13.846033573150635,8.695024490356445,0.673169732093811,0.0,0.02053994871675968,0.7932753264904022,0.2323637455701828,0.2412891536951065,0.65625,21.0,8.0,4.0,2.0,2.0,0.5035052299499512,0.0028167138807475567,0.7609523832798004,0.0,0.0,0.47768811881542206,0.2801578491926193,0.3632310777902603,0.4776744544506073,3.012681007385254,0.0,0.4370488077402115,0.2927519530057907,0.31804628670215607,17.898048400878906,9.434907913208008,0.7767688035964966,0.0,0.0,0.8605606555938721,30330.94274770771,0.02190893841907382,0.02680448815226555,0.9227492213249207,5e-05,0.07922114059329033,0.08298700302839279,4.4373555183410645,38.31739616394043,0.24039411544799805,0.0015130991814658046,0.35278794169425964,0.0,0.0,0.0,0.0,1.0,50505.0,1.6651305079902015,0.00118363177170977,0.0014686647919006646,0.001343018957413733,0.1635124236345291,0.0011404523393139243,0.0014271435211412609,0.001313173328526318,0.16321780532598495,0.00816475972533226,0.016138778999447823,-3.114304542541504,-9.534259796142578,0.38278388278388276,0.3660287305213618,1.4499103832612263,0.01918759769094139,16.42127239683645,0.32683026790618896,0.22323119640350342,1.8326674750062582,True
52000,100,51010,52000,0.17496806383132935,1.8801365494728088,5.929164886474609,0.4871681332588196,0.07778182998299599,0.7204061150550842,0.00037487366353161633,0.00013136331835994497,0.007804806111380458,0.006353363394737244,1.0,1648160.0,13.846033573150635,8.059392929077148,0.6571312248706818,0.0,0.019739066250622272,0.7393200695514679,0.2869259715080261,0.2996232956647873,0.625,20.0,8.0,4.0,2.0,2.0,0.4415835738182068,0.0030629425309598446,0.7692307829856873,0.0,0.0,0.4810329079627991,0.2946159988641739,0.36797091364860535,0.48651643097400665,3.0340678691864014,0.0,0.45230837166309357,0.3029395192861557,0.3264840692281723,17.476320266723633,9.205405235290527,0.75372114777565,0.0,0.0,0.8474370539188385,30894.252664692,0.0218009608797729,0.031405191868543625,0.9131004810333252,5e-05,0.07926635816693306,0.08352234587073326,4.432314395904541,38.652658462524414,0.24633193016052246,0.0014881761162541807,0.34855979681015015,0.0,0.0,0.0,0.0,1.0,51505.0,1.6671417922225928,0.0011493691708892584,0.0014217113493941724,0.0012989667593501508,0.1626759022474289,0.0011124745942652225,0.001386242511216551,0.0012633073492906988,0.16237124800682068,0.008130448404699564,0.016136824153363705,-3.12897789478302,-9.42799186706543,0.38461538461538464,0.375,1.474988450231308,0.019004066753075234,15.769531597180883,0.34286877512931824,0.24627885222434998,1.8638159941809995,True
53000,100,52010,53000,0.1765262484550476,1.879518449306488,5.908305644989014,0.4877161979675293,0.07739057764410973,0.7187869846820831,0.0004231173952575773,0.000127182160213124,0.007848239038139582,0.0063947876915335655,1.0,1680160.0,13.846033573150635,7.921101093292236,0.6369964182376862,0.0,0.01947757788002491,0.7289445996284485,0.2823437303304672,0.30048222839832306,0.65625,21.0,8.0,4.0,2.0,2.0,0.45602022111415863,0.004058774095028639,0.7655677795410156,0.0,0.0,0.4851365238428116,0.26906758546829224,0.3676687330007553,0.4902886897325516,3.059557795524597,0.0,0.4623456597328186,0.31085729598999023,0.33526088297367096,17.02342414855957,9.28477144241333,0.7469822764396667,0.0,0.0,0.8490517735481262,31450.616453512106,0.021849469281733036,0.031604595482349396,0.9258775115013123,5e-05,0.07881728559732437,0.08552000299096107,4.40291428565979,38.601932525634766,0.25037650018930435,0.0014996135141700506,0.34727972745895386,0.0,0.0,0.0,0.0,1.0,52505.0,1.6694449926023407,0.001152327749878168,0.001432494434993714,0.001308283826801926,0.16307825595140457,0.0011168470955453813,0.0013924400554969907,0.0012738844379782677,0.1627926081418991,0.00817454420030117,0.016146144829690456,-3.1499682664871216,-9.541767597198486,0.3888888888888889,0.375,1.5009468607226353,0.019117016969859475,15.563372959491357,0.36300358176231384,0.25301772356033325,1.8543920154128526,True
54000,100,53010,54000,0.17485058307647705,1.887210190296173,5.950373888015747,0.4843166619539261,0.078040711581707,0.7205286622047424,0.0003403658920433372,0.00011413321408326738,0.00781200104393065,0.0063371260184794664,1.0,1712160.0,13.846033573150635,8.17443323135376,0.6624984443187714,0.0,0.02079102396965027,0.7423187494277954,0.2415773794054985,0.25401492416858673,0.65625,21.0,8.0,4.0,2.0,2.0,0.4981733411550522,0.0042696925811469555,0.7453703880310059,0.0,0.0,0.4950384646654129,0.25825831294059753,0.3742077797651291,0.4952702969312668,3.073888063430786,0.0,0.4624541699886322,0.31748442351818085,0.34344980120658875,17.789772987365723,9.660701274871826,0.7732622623443604,0.0,0.0,0.8868212103843689,32015.253507924965,0.02174692740663886,0.027604096569120884,0.9255014359951019,5e-05,0.0794350616633892,0.08420214056968689,4.452540397644043,39.11976623535156,0.24557450413703918,0.0015125921345315874,0.3525073975324631,0.0,0.0,0.0,0.0,1.0,53505.0,1.6712346169839205,0.0011635458213277161,0.0014401025255210698,0.0013177632354199886,0.1622527465224266,0.0011282326886430383,0.0013921147910878062,0.001278224925044924,0.16206126660108566,0.008140372578054667,0.016144366934895515,-3.1195679903030396,-9.462907791137695,0.3888888888888889,0.34057973130889563,1.5226259297662423,0.01906098266486001,16.301730497100056,0.33750155568122864,0.22673773765563965,1.869832948588237,True
55000,100,54010,55000,0.17496298998594284,1.8841132521629333,5.924072504043579,0.4857553541660309,0.07754810154438019,0.7196947336196899,0.00034417850838508457,0.00012398557737469673,0.007809064816683531,0.006378569873049855,1.0,1744160.0,13.846033573150635,8.46389102935791,0.6662507653236389,0.0,0.020015069283545017,0.7656101882457733,0.23196259140968323,0.23948681354522705,0.65625,21.0,8.0,4.0,2.0,2.0,0.5071121752262115,0.004352686461061239,0.75,0.0,0.0,0.4997256249189377,0.2725644111633301,0.3782956004142761,0.4960877597332001,3.0765048265457153,0.0,0.4618643671274185,0.3118852227926254,0.33653466403484344,17.910534858703613,9.248147010803223,0.7715511322021484,0.0,0.0,0.8540982007980347,32577.305595137645,0.021521981107071042,0.027194702066481113,0.9163811206817627,5e-05,0.07902957499027252,0.08383921906352043,4.412840127944946,38.015830993652344,0.24639424681663513,0.001515432319138199,0.3536785691976547,0.0,0.0,0.0,0.0,1.0,54505.0,1.673134139440279,0.0011558647966012359,0.0014218806754797697,0.0013020434998907149,0.16292664408683777,0.0011175378458574414,0.0013861331972293556,0.0012657756451517344,0.16263779997825623,0.008176954463124275,0.016144863329827785,-3.034204840660095,-9.62313175201416,0.38095238095238093,0.351470587534063,1.5309469109956027,0.0191319389303235,16.419339144465905,0.3337492346763611,0.22844886779785156,1.8782392618742918,True
56000,100,55010,56000,0.17969610542058945,1.8487923741340637,5.772078990936279,0.49722325801849365,0.0756538137793541,0.7150124311447144,0.0005475619691424072,0.00016597362264292315,0.007851730566471815,0.006243533222004771,1.0,1776160.0,13.846033573150635,8.207798957824707,0.6690935492515564,0.0,0.018691531382501125,0.7625912427902222,0.2522612363100052,0.2580077201128006,0.65625,21.0,8.0,4.0,2.0,2.0,0.468412384390831,0.004379860358312726,0.7777777910232544,0.0,0.0,0.4964808225631714,0.27099840342998505,0.37941835820674896,0.49659912288188934,3.079536199569702,0.0,0.46324363350868225,0.31778137385845184,0.3347156047821045,17.15428352355957,8.837535381317139,0.765316516160965,0.0,0.0,0.8117280602455139,33136.047145141754,0.021536678075790405,0.030722714960575104,0.9138767719268799,5e-05,0.07769013196229935,0.08224967122077942,4.713237524032593,44.28652763366699,0.2446691170334816,0.0017095941584557295,0.3581726998090744,0.0,0.0,0.0,0.0,1.0,55505.0,1.6750648570291993,0.0010802318574860692,0.0013283307780511677,0.001220097707118839,0.1623823046684265,0.0010388256050646305,0.001281195436604321,0.001162865140940994,0.16205036640167236,0.008165324572473764,0.01614322140812874,-3.0430325269699097,-9.906208992004395,0.391304347826087,0.38675213369548833,1.5236872732019435,0.02180956369121174,16.178048984171383,0.3309064507484436,0.23468348383903503,1.8607237718257512,True
57000,100,56010,57000,0.1795855462551117,1.850664734840393,5.764562129974365,0.49475279450416565,0.07559490576386452,0.71490079164505,0.0006197780603542924,0.00017714760906528682,0.007822950836271048,0.006262216484174132,1.0,1808160.0,13.846033573150635,8.02012014389038,0.645990788936615,0.0,0.018160966224968433,0.7392794787883759,0.23931080847978592,0.251259908080101,0.65625,21.0,8.0,4.0,2.0,2.0,0.4937237799167633,0.00366111658513546,0.7752525508403778,0.0,0.0,0.4846659302711487,0.2677921801805496,0.37315869331359863,0.4892052263021469,3.107020378112793,0.0,0.4650842845439911,0.3166971057653427,0.3331723213195801,16.787898063659668,8.773892402648926,0.7678472399711609,0.0,0.0,0.7993422746658325,33691.20522402669,0.021465326426550746,0.03274904377758503,0.9152992069721222,5e-05,0.07735059037804604,0.08380737155675888,4.684558868408203,43.78451919555664,0.2470463216304779,0.0016523327794857323,0.3601098209619522,0.0,0.0,0.0,0.0,1.0,56505.0,1.6771439191160638,0.001093625498469919,0.0013469898840412498,0.0012295237393118441,0.1627710461616516,0.0010541981901042163,0.0012870515929535031,0.0011792837176471949,0.16237462311983109,0.008142170030623674,0.01614248100668192,-2.8319828510284424,-9.833920001983643,0.3888888888888889,0.38095239230564665,1.5169201703156858,0.0210819042851158,15.898731963688729,0.354009211063385,0.2321527600288391,1.8366639795558615,True
58000,100,57010,58000,0.17774877697229385,1.855903148651123,5.807156801223755,0.49204377830028534,0.07587592303752899,0.7168465852737427,0.0005663686897605658,0.00013835488789482042,0.007817653473466635,0.006257819011807442,1.0,1840160.0,13.846033573150635,8.376790046691895,0.6627320647239685,0.0,0.0190828675404191,0.7707183957099915,0.20409071445465088,0.21932266652584076,0.625,20.0,8.0,4.0,2.0,2.0,0.4955761879682541,0.0043559137266129255,0.7673160433769226,0.0,0.0,0.48713329434394836,0.27529147267341614,0.3712203800678253,0.4923751652240753,3.123840570449829,0.0,0.46450649201869965,0.312729150056839,0.3342273384332657,17.10795307159424,8.808101654052734,0.7769370377063751,0.0,0.0,0.8058176040649414,34242.48836245458,0.021469677332788706,0.03200077824294567,0.9268244802951813,5e-05,0.07755953446030617,0.08368317410349846,4.711376428604126,43.83713340759277,0.2412390038371086,0.0017212152015417814,0.36119990050792694,0.0,0.0,0.0,0.0,1.0,57505.0,1.6793464119015804,0.001086145406588912,0.001325042627286166,0.0012154491269029677,0.16304291784763336,0.0010272046783939004,0.0012886738986708224,0.0011524978326633573,0.16276835650205612,0.008134349249303341,0.016137156635522842,-2.7453112602233887,-9.864079475402832,0.3956521739130435,0.3636364015665921,1.5303153558030758,0.021948232093701697,16.268338265437375,0.3372679352760315,0.22306296229362488,1.8526784270397112,True
59000,100,58010,59000,0.17691686749458313,1.8622793555259705,5.803349256515503,0.49088920652866364,0.07610081136226654,0.7168088257312775,0.000467840553028509,0.00013287235924508423,0.007809206144884229,0.0062662099953740835,1.0,1872160.0,13.846033573150635,8.434304237365723,0.6327616274356842,0.0,0.0185215687379241,0.7701376974582672,0.22589730471372604,0.24083103984594345,0.625,20.0,8.0,4.0,2.0,2.0,0.49012888967990875,0.0036731797736138105,0.7777777910232544,0.0,0.0,0.4785991311073303,0.27368614077568054,0.36442267894744873,0.4853823035955429,3.1418687105178833,0.0,0.4598979651927948,0.31164947152137756,0.32995106279850006,17.30739974975586,8.84877634048462,0.776388943195343,0.0,0.0,0.8097898364067078,34803.37091590208,0.021430471446365118,0.02889206912368536,0.9157524406909943,5e-05,0.07765665650367737,0.08235520496964455,4.763451337814331,46.15157699584961,0.24325263500213623,0.001756942248903215,0.363721027970314,0.0,0.0,0.0,0.0,1.0,58505.0,1.6808761970571717,0.0010780266020447016,0.0013221935369074345,0.0012096966383978724,0.16315782815217972,0.001020538154989481,0.001275918970350176,0.0011588087654672563,0.16283316910266876,0.008135005366057158,0.01614231150597334,-2.8267030715942383,-9.880074501037598,0.4,0.3809523937248048,1.523750968167036,0.022598690232006804,16.468130849155273,0.3672383725643158,0.22361105680465698,1.8838644515229284,True
60000,100,59010,60000,0.17699488997459412,1.8719828724861145,5.858734130859375,0.48952920734882355,0.07679465413093567,0.7177060544490814,0.0003857802221318707,0.00014179910067468882,0.007830621674656868,0.006212174892425537,1.0,1904160.0,13.846033573150635,8.437024116516113,0.6647365987300873,0.0,0.020103352144360542,0.7701913118362427,0.24533966928720474,0.2503964975476265,0.625,20.0,8.0,4.0,2.0,2.0,0.4526267945766449,0.0029642186127603054,0.7752525508403778,0.0,0.0,0.48515693843364716,0.2520372271537781,0.3771110624074936,0.4877052307128906,3.1438610553741455,0.0,0.4538322985172272,0.3075235038995743,0.33009999990463257,17.478635787963867,9.120341300964355,0.7686277329921722,0.0,0.0,0.8309504985809326,35403.368290945655,0.02187133999541402,0.02839904185384512,0.9046860933303833,5e-05,0.07848983630537987,0.08115234598517418,4.684396743774414,44.09873390197754,0.24159707129001617,0.0016992426244542003,0.3619813919067383,0.0,0.0,0.0,0.0,1.0,59505.0,1.6807722787195303,0.0010884151561185718,0.001404505455866456,0.0012562081101350486,0.1623392552137375,0.0010562549578025937,0.001380346657242626,0.0012340135872364044,0.16200202703475952,0.008154004346579313,0.01613256987184286,-3.094733953475952,-9.630051136016846,0.4090909090909091,0.35681819265538994,1.5328414917683446,0.021483175461316603,16.227467837750464,0.3352634012699127,0.23137226700782776,1.8782186129777139,True
61000,100,60010,61000,0.17907770723104477,1.8603057265281677,5.84077000617981,0.49328234791755676,0.07654879242181778,0.715621143579483,0.0005166743067093194,0.00023033620527712628,0.007835282012820244,0.006289393408223987,1.0,1936160.0,13.846033573150635,8.097870349884033,0.6324094235897064,0.0,0.019498313777148724,0.7453585267066956,0.2851630598306656,0.29250432550907135,0.625,20.0,8.0,4.0,2.0,2.0,0.4259297400712967,0.0037747781025245786,0.800000011920929,0.0,0.0,0.48488248884677887,0.25650790333747864,0.37511205673217773,0.48919089138507843,3.1667726039886475,0.0,0.45746348798274994,0.31064678728580475,0.33240118622779846,16.800180435180664,8.827225685119629,0.7437896728515625,0.0,0.0,0.8107952773571014,35971.352798582986,0.02129558357410133,0.03142022714018822,0.9008830785751343,5e-05,0.07821927592158318,0.08594142273068428,4.501896381378174,41.47152900695801,0.2493341639637947,0.0015884462045505643,0.35679787397384644,0.0,0.0,0.0,0.0,1.0,60505.0,1.6820329313003792,0.0011132979416288435,0.0014222406898625195,0.0012790958280675113,0.1623487025499344,0.0010877922177314758,0.0013931920402683318,0.001256834133528173,0.16202881932258606,0.008127742446959019,0.01613898016512394,-3.10866641998291,-9.469565868377686,0.4090909090909091,0.3913043892901877,1.54495727376435,0.020508668681067335,15.74322596381454,0.3675905764102936,0.2562103271484375,1.880190988231415,True
62000,100,61010,62000,0.17748208343982697,1.8670125603675842,5.834903001785278,0.4900299310684204,0.07672210410237312,0.7169910073280334,0.000505172269186005,0.0002394208568148315,0.007827519904822111,0.006204432807862759,1.0,1968160.0,13.846033573150635,8.025815486907959,0.6590177118778229,0.0,0.019378898665308952,0.7414016425609589,0.2504112124443054,0.2543676495552063,0.640625,20.5,8.0,4.0,2.0,2.0,0.4516228288412094,0.003920447081327438,0.782608687877655,0.0,0.0,0.47728079557418823,0.24239730834960938,0.36592811346054077,0.4857846200466156,3.199105739593506,0.0,0.4512270390987396,0.3099038600921631,0.331802636384964,16.761006355285645,8.809473514556885,0.7666274309158325,0.0,0.0,0.8051095902919769,36525.044009761186,0.0211768071167171,0.03184357285499573,0.9016406238079071,5e-05,0.07838556915521622,0.0850619226694107,4.604769945144653,43.75242805480957,0.24720196425914764,0.0016770254005677998,0.36037202179431915,0.0,0.0,0.0,0.0,1.0,61505.0,1.6839130959885966,0.0011255377903580666,0.001448536873795092,0.0013052792637608945,0.1625884473323822,0.001095257408451289,0.0014184505562298,0.0012788022868335247,0.16226425766944885,0.008175588212907314,0.016146326437592506,-3.0722544193267822,-9.608827590942383,0.4090909090909091,0.3849206320823185,1.549209181468047,0.02131917028073387,16.141164831575722,0.3409822881221771,0.23337256908416748,1.8538891649012283,True
63000,100,62010,63000,0.1768685206770897,1.863040804862976,5.82149863243103,0.48963041603565216,0.0762416236102581,0.718045175075531,0.0004051188298035413,0.00016670551121933386,0.007784564746543765,0.006213461514562368,1.0,2000160.0,13.846033573150635,8.177081108093262,0.6308144927024841,0.0,0.019663644023239613,0.7534121572971344,0.26448939740657806,0.2760534882545471,0.625,20.0,8.0,4.0,2.0,2.0,0.4436313658952713,0.0033058339031413198,0.800000011920929,0.0,0.0,0.47859393060207367,0.248665951192379,0.3699505478143692,0.4842290133237839,3.2128257751464844,0.0,0.45174556970596313,0.31145113706588745,0.33113087713718414,17.08000659942627,8.972765445709229,0.7658717036247253,0.0,0.0,0.8200973272323608,37084.13481729408,0.021402668673545122,0.028381251730024815,0.9051578938961029,5e-05,0.07774634659290314,0.0835922621190548,4.490257501602173,40.35679244995117,0.24494491517543793,0.001554531860165298,0.3622417449951172,0.0,0.0,0.0,0.0,1.0,62505.0,1.6854916603754284,0.0010988471331074834,0.0014276484143920243,0.0012767587322741747,0.16246136277914047,0.0010681819403544068,0.001391804195009172,0.0012509507359936833,0.1621416136622429,0.008146071806550026,0.016146227717399597,-3.1358344554901123,-9.426611423492432,0.4166666666666667,0.38095239230564665,1.554117596148,0.020212643025002083,16.354636646236155,0.36918550729751587,0.23412829637527466,1.8901599405257787,True
64000,100,63010,64000,0.1775316223502159,1.871086299419403,5.867868185043335,0.48958919942379,0.07699065655469894,0.7175470590591431,0.0003624538367148489,0.00010591242971713655,0.007795093348249793,0.006142336176708341,1.0,2032160.0,13.846033573150635,8.838958263397217,0.6631996929645538,0.0,0.01966181304305792,0.8139570355415344,0.22419901937246323,0.23735152184963226,0.625,20.0,8.0,4.0,2.0,2.0,0.49309252202510834,0.003836560994386673,0.800000011920929,0.0,0.0,0.4718938171863556,0.25304079055786133,0.35273130238056183,0.47351276874542236,3.220406413078308,0.0,0.44740960001945496,0.3074178397655487,0.32753363251686096,18.243717193603516,9.399083137512207,0.7707055807113647,0.0,0.0,0.8606759905815125,37652.30108856014,0.021174656925722957,0.028874709270894527,0.9125014543533325,5e-05,0.07840760424733162,0.08338857442140579,4.565563678741455,40.93377685546875,0.24635207653045654,0.0015882131992839277,0.36282189190387726,0.0,0.0,0.0,0.0,1.0,63505.0,1.6866167036160733,0.0011334469891153276,0.0014293722342699766,0.0012936873245052993,0.16338708996772766,0.0010763586033135653,0.0013851305120624602,0.0012552280095405877,0.16311795264482498,0.008142028003931046,0.016139409504830837,-3.1016621589660645,-9.521200180053711,0.39009661835748793,0.3779762174401965,1.5379832403168763,0.02014381100959313,16.31608877251088,0.33680030703544617,0.22929441928863525,1.8838160499129681,True
65000,100,64010,65000,0.17809025198221207,1.8576231002807617,5.804092168807983,0.49432413280010223,0.07625187933444977,0.7156665623188019,0.0005481029802467674,0.00016921047790674493,0.007757515646517277,0.006117407698184252,1.0,2064160.0,13.846033573150635,9.12942886352539,0.6635038256645203,0.0,0.019357435405254364,0.8466859459877014,0.2323223128914833,0.2421840950846672,0.609375,19.5,8.0,4.0,2.0,2.0,0.5082977414131165,0.003482964471913874,0.7752525508403778,0.0,0.0,0.46884627640247345,0.26173534989356995,0.35649026930332184,0.47309155762195587,3.238171935081482,0.0,0.4503375440835953,0.31277041137218475,0.3296951651573181,18.597783088684082,9.550132274627686,0.7690459489822388,0.0,0.0,0.8790361881256104,38207.1969539565,0.02143648499622941,0.028387376107275486,0.9021397829055786,5e-05,0.07795627415180206,0.0849454402923584,4.590625286102295,42.26266670227051,0.24848319590091705,0.0016098907799459994,0.3592354506254196,0.0,0.0,0.0,0.0,1.0,64505.0,1.688300199477693,0.0011252861586399376,0.0014138547121547163,0.0012904215836897492,0.16450625658035278,0.0010714431409724057,0.0013587519060820341,0.0012335297651588917,0.16424958407878876,0.008157911244779825,0.01613803580403328,-3.1326550245285034,-9.53138256072998,0.3888888888888889,0.37171054043267904,1.5464153710994992,0.020741129119836443,15.928698748066324,0.33649617433547974,0.23095405101776123,1.8427577602965122,True
